course_code,year,title,credit_points_min,credit_points_max,terms_offered,prereq_codes,incompatibility_codes,academic_career,mode_of_delivery,url
COMP3900,2021,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP3900
COMP3900,2022,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP3900
COMP3900,2023,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP3900
COMP3900,2024,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP3900
COMP3900,2025,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP3900
COMP3900,2026,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP3900
COMP3900,2027,Human-Computer Interaction,6,6,S2,,COMP6390,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP3900
COMP4011,2024,Advanced Topics in Formal Methods and Programming Languages,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4011
COMP4011,2025,Advanced Topics in Formal Methods and Programming Languages,6,6,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4011
COMP4011,2026,Advanced Topics in Formal Methods and Programming Languages,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4011
COMP4011,2027,Advanced Topics in Formal Methods and Programming Languages,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4011
COMP4020,2026,Advanced Topics in Human-Centred and Creative Computing,6,6,S2,COMP3900,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4020
COMP4020,2027,Advanced Topics in Human-Centred and Creative Computing,6,6,S2,COMP3900,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4020
COMP4045,2024,Advanced Topics in Computer Systems,6,6,UNKNOWN,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4045
COMP4045,2025,Advanced Topics in Computer Systems,6,6,UNKNOWN,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4045
COMP4045,2026,Advanced Topics in Computer Systems,6,6,S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4045
COMP4045,2027,Advanced Topics in Computer Systems,6,6,UNKNOWN,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4045
COMP4130,2014,Managing Software Quality and Process,6,6,S1,COMP3120|COMP2600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4130
COMP4130,2015,Managing Software Quality and Process,6,6,S1,COMP3120|COMP2600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4130
COMP4130,2016,Managing Software Quality and Process,6,6,S1,COMP3120|COMP2600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4130
COMP4130,2017,Managing Software Quality and Process,6,6,S1,COMP3120|COMP2600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4130
COMP4130,2018,Managing Software Quality and Process,6,6,S1,COMP3120|COMP2600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4130
COMP4130,2019,Managing Software Quality and Process,6,6,S1,COMP3120|COMP1600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4130
COMP4130,2020,Managing Software Quality and Process,6,6,S1,COMP3120|COMP1600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4130
COMP4130,2021,Managing Software Quality and Process,6,6,S1,COMP3120|COMP1600|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4130
COMP4130,2022,Managing Software Quality and Process,6,6,S1,COMP1600|COMP3120|ENGN3300|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4130
COMP4130,2023,Managing Software Quality and Process,6,6,S1,COMP1600|COMP3120|ENGN3300|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4130
COMP4130,2024,Managing Software Quality and Process,6,6,S1,COMP1600|COMP3120|ENGN3300|COMP3100|COMP3500,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4130
COMP4130,2025,Managing Software Quality and Process,6,6,S1,COMP2120,COMP8131,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4130
COMP4130,2026,Managing Software Quality and Process,6,6,S1,COMP2120,COMP8131,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4130
COMP4130,2027,Managing Software Quality and Process,6,6,S1,COMP2120,COMP8131,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4130
COMP4300,2014,Parallel Systems,6,6,UNKNOWN,COMP2310|COMP2600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4300
COMP4300,2015,Parallel Systems,6,6,S1,COMP2310|COMP2600|COMP8300,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4300
COMP4300,2016,Parallel Systems,6,6,UNKNOWN,COMP2310|COMP2600|COMP8300,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4300
COMP4300,2017,Parallel Systems,6,6,S1,COMP2310|COMP2600|COMP8300,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4300
COMP4300,2018,Parallel Systems,6,6,UNKNOWN,COMP2310|COMP2600|COMP8300,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4300
COMP4300,2019,Parallel Systems,6,6,UNKNOWN,COMP2310|COMP2600|COMP8300,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4300
COMP4300,2020,Parallel Systems,6,6,S1,COMP2310|COMP2600|COMP8300,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4300
COMP4300,2021,Parallel Systems,6,6,S1,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4300
COMP4300,2022,Parallel Systems,6,6,S1,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4300
COMP4300,2023,Parallel Systems,6,6,S1,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4300
COMP4300,2024,Parallel Systems,6,6,S1,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4300
COMP4300,2025,Parallel Systems,6,6,S1,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4300
COMP4300,2026,Parallel Systems,6,6,UNKNOWN,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4300
COMP4300,2027,Parallel Systems,6,6,S1,COMP2310,COMP8300,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4300
COMP4350,2023,Sound and Music Computing,6,6,S1,COMP1720,COMP8350,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4350
COMP4350,2024,Sound and Music Computing,6,6,UNKNOWN,COMP1720,COMP8350,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4350
COMP4350,2025,Sound and Music Computing,6,6,S1,COMP1720,COMP8350,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4350
COMP4350,2026,Sound and Music Computing,6,6,UNKNOWN,COMP1720,COMP8350,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4350
COMP4350,2027,Sound and Music Computing,6,6,S1,COMP1720,COMP8350,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4350
COMP4425,2026,Data Mining,6,6,UNKNOWN,COMP1100|COMP1130|COMP1730|COMP2400,COMP3425|COMP8400|COMP8410|COMP8910,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4425
COMP4425,2027,Data Mining,6,6,S1,COMP1100|COMP1130|COMP1730|COMP2400,COMP3425|COMP8400|COMP8410|COMP8910,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4425
COMP4450,2016,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4450
COMP4450,2017,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4450
COMP4450,2018,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4450
COMP4450,2019,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4450
COMP4450,2020,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4450
COMP4450,2021,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4450
COMP4450,2022,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4450
COMP4450,2023,Advanced Computing Research Methods,6,6,S1,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4450
COMP4450,2024,Computing Research Methods,6,6,S1,COMP1100|COMP1130|COMP1730,COMP2550|COMP6445,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4450
COMP4450,2025,Computing Research Methods,6,6,S1,COMP1100|COMP1130|COMP1730,COMP2550|COMP6445,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4450
COMP4450,2026,Computing Research Methods,6,6,S1,,COMP2550|COMP6445,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4450
COMP4450,2027,Computing Research Methods,6,6,S1,,COMP2550|COMP6445,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4450
COMP4500,2014,Software Engineering Practice,6,6,S1|S2,COMP2130|COMP3120|COMP3500|COMP4540,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4500
COMP4500,2015,Software Engineering Practice,6,6,S1|S2,COMP2130|COMP3120|COMP3500|COMP4540,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4500
COMP4500,2016,Software Engineering Practice,6,6,S1|S2,COMP2130|COMP3120|COMP3500|COMP4540,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4500
COMP4500,2017,Software Engineering Practice,6,6,S1|S2,COMP2130|COMP3120|COMP3500|COMP4540,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4500
COMP4500,2018,Software Engineering Practice,6,6,S1|S2,COMP2130|COMP3120|COMP3500|COMP4540,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4500
COMP4500,2019,Software Engineering Practice,6,6,S1|S2,COMP2130|COMP3120|COMP3500|COMP4540,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4500
COMP4500,2020,Software Engineering Practice,6,6,S1|S2,COMP2120|COMP3120|COMP3500,COMP4540,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4500
COMP4500,2021,Software Engineering Practice,6,6,S1|S2,COMP2120|COMP3120|COMP3500,COMP4540,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4500
COMP4500,2022,Software Engineering Practice,6,6,S1|S2,COMP2120|COMP3120|COMP3500,COMP4540,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4500
COMP4500,2023,Software Engineering Practice,6,6,S1|S2,COMP2120|COMP3120|COMP3500,COMP4540,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4500
COMP4500,2024,Software Engineering Team Project,6,6,S1|S2,COMP2120|COMP3120|COMP3500,COMP4540|COMP4810|COMP4550,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4500
COMP4500,2025,Software Engineering Team Project,6,6,S1|S2,COMP2120|COMP3500,COMP4540|COMP4550|COMP4810|COMP4820,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4500
COMP4500,2026,Software Engineering Team Project,6,6,S1|S2,COMP2120|COMP3500,COMP4540|COMP4550|COMP4810|COMP4820,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4500
COMP4500,2027,Software Engineering Team Project,6,6,S1|S2,COMP2120|COMP3500,COMP4540|COMP4550|COMP4810|COMP4820,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4500
COMP4528,2022,Computer Vision,6,6,S1,ENGN2228|COMP2120|COMP3600|COMP3670,ENGN6528,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4528
COMP4528,2023,Computer Vision,6,6,S1,ENGN2228|COMP2120|COMP3600|COMP3670,ENGN6528,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4528
COMP4528,2024,Computer Vision,6,6,S1,ENGN2228|COMP2120|COMP3600|COMP3670,ENGN6528|ENGN4528,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4528
COMP4528,2025,Computer Vision,6,6,S1,ENGN2228|COMP2120|COMP3600|COMP3670,ENGN6528|ENGN4528,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4528
COMP4528,2026,Computer Vision,6,6,S1,ENGN2228|COMP2120|COMP3600|COMP3670,ENGN6528|ENGN4528,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4528
COMP4528,2027,Computer Vision,6,6,S1,ENGN2228|COMP2120|COMP3600|COMP3670,ENGN6528|ENGN4528,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4528
COMP4550,2014,Advanced Computing Research Project,24,24,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4550
COMP4550,2015,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4550
COMP4550,2016,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4550
COMP4550,2017,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4550
COMP4550,2018,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4550
COMP4550,2019,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4550
COMP4550,2020,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4550
COMP4550,2021,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4550
COMP4550,2022,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4550
COMP4550,2023,Advanced Computing Research Project,12,12,S1|S2,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4550
COMP4550,2024,Computing Research Project,12,12,S1|S2,COMP4450,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4550
COMP4550,2025,Computing Research Project,12,12,S1|S2,COMP4450,COMP4500|COMP4560|COMP4810|COMP4820,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4550
COMP4550,2026,Computing Research Project,12,12,S1|S2,COMP4450,COMP4500|COMP4560|COMP4810|COMP4820,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4550
COMP4550,2027,Computing Research Project,12,12,S1|S2,COMP4450,COMP4500|COMP4560|COMP4810|COMP4820,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4550
COMP4600,2014,Advanced Algorithms,6,6,S2,COMP3600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4600
COMP4600,2015,Advanced Algorithms,6,6,UNKNOWN,COMP3600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4600
COMP4600,2016,Advanced Algorithms,6,6,S2,COMP3600,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4600
COMP4600,2017,Advanced Algorithms,6,6,UNKNOWN,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4600
COMP4600,2018,Advanced Algorithms,6,6,S2,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4600
COMP4600,2019,Advanced Algorithms,6,6,UNKNOWN,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4600
COMP4600,2020,Advanced Algorithms,6,6,S2,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4600
COMP4600,2021,Advanced Algorithms,6,6,UNKNOWN,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4600
COMP4600,2022,Advanced Algorithms,6,6,S2,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4600
COMP4600,2023,Advanced Algorithms,6,6,UNKNOWN,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4600
COMP4600,2024,Advanced Algorithms,6,6,S1,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4600
COMP4600,2025,Advanced Algorithms,6,6,UNKNOWN,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4600
COMP4600,2026,Advanced Algorithms,6,6,S1,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4600
COMP4600,2027,Advanced Algorithms,6,6,UNKNOWN,COMP3600,COMP8460,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4600
COMP4610,2014,Computer Graphics,6,6,UNKNOWN,,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4610
COMP4610,2015,Computer Graphics,6,6,S2,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4610
COMP4610,2016,Computer Graphics,6,6,UNKNOWN,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4610
COMP4610,2017,Computer Graphics,6,6,S2,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4610
COMP4610,2018,Computer Graphics,6,6,UNKNOWN,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/COMP4610
COMP4610,2019,Computer Graphics,6,6,S2,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4610
COMP4610,2020,Computer Graphics,6,6,S2,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4610
COMP4610,2021,Computer Graphics,6,6,UNKNOWN,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4610
COMP4610,2022,Computer Graphics,6,6,S2,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4610
COMP4610,2023,Computer Graphics,6,6,S2,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/COMP4610
COMP4610,2024,Computer Graphics,6,6,S1,COMP6461,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/COMP4610
COMP4610,2025,Computer Graphics,6,6,S1,COMP2100|COMP3600|COMP3540|COMP3900|COMP3320|COMP6461|COMP8610,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/COMP4610
COMP4610,2026,Computer Graphics,6,6,S1,COMP2100|COMP3600|COMP3540|COMP3900|COMP3320|COMP6461|COMP8610,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/COMP4610
COMP4610,2027,Computer Graphics,6,6,S1,COMP2100|COMP3600|COMP3540|COMP3900|COMP3320|COMP6461|COMP8610,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/COMP4610
COMP4620,2014,Advanced Topics in Artificial Intelligence,6,6,UNKNOWN,COMP3620,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/COMP4620
COMP4620,2015,Advanced Topics in Artificial Intelligence,6,6,S2,COMP3620,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/COMP4620
COMP4620,2016,Advanced Topics in Artificial Intelligence,6,6,UNKNOWN,COMP3620,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/COMP4620
COMP4620,2017,Advanced Topics in Artificial Intelligence,6,6,S2,COMP3620,COMP8620,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/COMP4620
COMP4620,2019,Advanced Topics in Artificial Intelligence,6,6,S2,COMP3620,COMP8620,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/COMP4620
COMP4620,2020,Advanced Topics in Artificial Intelligence,6,6,S2,COMP3620,COMP8620,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/COMP4620
COMP4620,2021,Advanced Topics in Artificial Intelligence,6,6,S2,COMP3620,COMP8620,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/COMP4620
COMP4620,2022,Advanced Topics in Artificial Intelligence,6,6,S2,COMP3620,COMP8620,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/COMP4620
